gene,mutated_samples,dcb_mutated,dcb_wildtype,no_dcb_mutated,no_dcb_wildtype,dcb_mutation_fraction,no_dcb_mutation_fraction,odds_ratio_dcb,p_value,flag_gene,biology_panel,frequency_tier,q_value
GCK,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GDA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GDF10,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GGA2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GH1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GIT1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GIT2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GLB1L3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GLG1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GLIPR1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GLIS3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GLP1R,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GMPPB,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GNAI2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GNB1L,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPKOW,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR139,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR142,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR152,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR155,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR156,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR171,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR35,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR37,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GPR78,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRAMD2A,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRB14,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRB7,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRIN2D,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRM2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRM6,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GRXCR2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GSE1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
GTF2F1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HAPLN3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HBE1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HBS1L,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HCAR1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HCN4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HCRTR1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HDAC4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HELT,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HEMK1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HERC3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HJURP,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HLA-DOA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HNF4A,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HOGA1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HP1BP3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HPDL,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HPS5,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HSF2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HSPA5,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
HSPA9,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IARS1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
ICA1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
ICE2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IFNB1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IFTAP,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IGBP1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IGDCC3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IGFL2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IGSF5,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IGSF8,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IKBKB,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IL3RA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IL4I1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IL5RA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
ILDR2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
INF2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
INPP4B,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
INPP5D,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IP6K1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IP6K3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IPO7,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
IQCE,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
ITGB7,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
ITPR3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
JADE1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
JAK2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,Immune signaling,low_frequency,1.0
JAKMIP3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
JRKL,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
JUNB,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KANSL2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KAT14,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KAT2B,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KATNAL1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KBTBD2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCMF1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNA1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNA10,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNG3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNH2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNMB4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNN1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNQ4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCNV2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KCTD2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KDM5C,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KICS2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KLC1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KLHDC3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KLK12,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KLK14,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KPNA2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRAS,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KREMEN1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRT17,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRT34,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRT71,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRT73,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRTAP10-10,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRTAP12-2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
KRTAP15-1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
L3MBTL2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LACTB2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LEKR1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LGI4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LHFPL4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LIMCH1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LINC03122,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LINGO2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LIPK,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LIPN,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LMCD1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LMF1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LMNTD1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LONP1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LONRF3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LPAR1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LPGAT1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LPIN3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LRFN3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LRRC25,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LRRC41,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LSR,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
LYPD3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MACROD2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MADCAM1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAEA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAGEA12,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAGEA6,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAGEB10,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAN1B1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAN2C1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAPK11,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MARCHF4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MAST3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MATN2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MCCC1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MCF2L2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MCHR2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MCM5,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MEAK7,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MED17,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MED4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MEOX1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MEST,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
METTL25B,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MFSD1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MFSD6L,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MICAL1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MIGA1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MINDY3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MINK1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MIPEP,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MKKS,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MLF1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MLXIP,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MMAA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MMP8,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MMRN2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MNDA,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MOCS3,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MOGAT2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MON1A,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MOS,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MOXD1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MPHOSPH8,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MPP1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MPPE1,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MPPED2,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MRE11,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
MRGPRX4,3,1,28,2,74,0.034482758620689655,0.02631578947368421,1.3214285714285714,1.0,False,,low_frequency,1.0
